,sales,number_of_customers,visitors,opening_hour,closing_hour
2019-07-01 15:00:00,0.0,0.0,24.0,10.0,18.0
2019-07-01 16:00:00,1460.0,3.0,32.0,10.0,18.0
2019-07-01 17:00:00,8871.0,9.0,26.0,10.0,18.0
2019-07-01 18:00:00,3502.0,3.0,4.0,10.0,18.0
2019-07-02 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-07-02 10:00:00,2878.0,2.0,9.0,10.0,18.0
2019-07-02 11:00:00,4166.0,2.0,28.0,10.0,18.0
2019-07-02 12:00:00,4122.0,3.0,26.0,10.0,18.0
2019-07-02 13:00:00,2870.0,2.0,33.0,10.0,18.0
2019-07-02 14:00:00,10622.0,8.0,51.0,10.0,18.0
2019-07-02 15:00:00,3274.0,3.0,45.0,10.0,18.0
2019-07-02 16:00:00,3029.0,5.0,54.0,10.0,18.0
2019-07-02 17:00:00,1389.0,2.0,22.0,10.0,18.0
2019-07-03 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-07-03 10:00:00,1648.0,2.0,21.0,10.0,18.0
2019-07-03 11:00:00,1613.0,1.0,24.0,10.0,18.0
2019-07-03 12:00:00,7328.0,7.0,27.0,10.0,18.0
2019-07-03 13:00:00,5108.0,5.0,25.0,10.0,18.0
2019-07-03 14:00:00,4544.0,5.0,46.0,10.0,18.0
2019-07-03 15:00:00,2731.0,7.0,46.0,10.0,18.0
2019-07-03 16:00:00,2728.0,4.0,22.0,10.0,18.0
2019-07-03 17:00:00,3277.0,6.0,38.0,10.0,18.0
2019-07-04 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-07-04 10:00:00,0.0,0.0,10.0,10.0,18.0
2019-07-04 11:00:00,4420.0,6.0,41.0,10.0,18.0
2019-07-04 12:00:00,1021.0,1.0,29.0,10.0,18.0
2019-07-04 13:00:00,5402.0,3.0,35.0,10.0,18.0
2019-07-04 14:00:00,4193.0,3.0,30.0,10.0,18.0
2019-07-04 15:00:00,13616.0,7.0,46.0,10.0,18.0
2019-07-04 16:00:00,3150.0,6.0,21.0,10.0,18.0
2019-07-04 17:00:00,3573.0,2.0,13.0,10.0,18.0
2019-07-05 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-07-05 10:00:00,1929.0,3.0,20.0,10.0,18.0
2019-07-05 11:00:00,13121.0,7.0,45.0,10.0,18.0
2019-07-05 12:00:00,6303.0,11.0,60.0,10.0,18.0
2019-07-05 13:00:00,5256.0,8.0,36.0,10.0,18.0
2019-07-05 14:00:00,5125.0,2.0,29.0,10.0,18.0
2019-07-05 15:00:00,4434.0,3.0,39.0,10.0,18.0
2019-07-05 16:00:00,2785.0,4.0,41.0,10.0,18.0
2019-07-05 17:00:00,3021.0,3.0,36.0,10.0,18.0
2019-07-06 09:00:00,0.0,0.0,6.0,10.0,16.0
2019-07-06 10:00:00,4305.0,7.0,26.0,10.0,16.0
2019-07-06 11:00:00,5019.0,7.0,49.0,10.0,16.0
2019-07-06 12:00:00,6155.0,9.0,54.0,10.0,16.0
2019-07-06 13:00:00,12611.0,17.0,84.0,10.0,16.0
2019-07-06 14:00:00,10284.0,12.0,18.0,10.0,16.0
2019-07-06 15:00:00,689.0,2.0,17.0,10.0,16.0
2019-07-08 07:00:00,0.0,0.0,1.0,10.0,18.0
2019-07-08 08:00:00,0.0,0.0,3.0,10.0,18.0
2019-07-08 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-08 10:00:00,0.0,0.0,15.0,10.0,18.0
2019-07-08 11:00:00,13058.0,9.0,28.0,10.0,18.0
2019-07-08 12:00:00,7405.0,8.0,38.0,10.0,18.0
2019-07-08 13:00:00,2847.0,3.0,42.0,10.0,18.0
2019-07-08 14:00:00,4584.0,3.0,30.0,10.0,18.0
2019-07-08 15:00:00,0.0,0.0,44.0,10.0,18.0
2019-07-08 16:00:00,8356.0,6.0,65.0,10.0,18.0
2019-07-08 17:00:00,1253.0,1.0,7.0,10.0,18.0
2019-07-09 08:00:00,0.0,0.0,1.0,10.0,18.0
2019-07-09 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-09 10:00:00,0.0,0.0,7.0,10.0,18.0
2019-07-09 11:00:00,0.0,0.0,32.0,10.0,18.0
2019-07-09 12:00:00,1881.0,2.0,21.0,10.0,18.0
2019-07-09 13:00:00,1980.0,2.0,18.0,10.0,18.0
2019-07-09 14:00:00,4790.0,6.0,42.0,10.0,18.0
2019-07-09 15:00:00,11333.0,1.0,45.0,10.0,18.0
2019-07-09 16:00:00,2750.0,2.0,18.0,10.0,18.0
2019-07-09 17:00:00,2974.0,2.0,21.0,10.0,18.0
2019-07-09 18:00:00,922.0,2.0,3.0,10.0,18.0
2019-07-10 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-10 10:00:00,0.0,0.0,12.0,10.0,18.0
2019-07-10 11:00:00,2573.0,4.0,34.0,10.0,18.0
2019-07-10 12:00:00,6988.0,7.0,29.0,10.0,18.0
2019-07-10 13:00:00,6952.0,8.0,31.0,10.0,18.0
2019-07-10 14:00:00,3208.0,4.0,22.0,10.0,18.0
2019-07-10 15:00:00,1949.0,2.0,27.0,10.0,18.0
2019-07-10 16:00:00,2430.0,4.0,30.0,10.0,18.0
2019-07-10 17:00:00,744.0,2.0,26.0,10.0,18.0
2019-07-10 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-10 19:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-11 08:00:00,0.0,0.0,3.0,10.0,18.0
2019-07-11 09:00:00,956.0,1.0,6.0,10.0,18.0
2019-07-11 10:00:00,1053.0,2.0,10.0,10.0,18.0
2019-07-11 11:00:00,3424.0,1.0,8.0,10.0,18.0
2019-07-11 12:00:00,5048.0,6.0,35.0,10.0,18.0
2019-07-11 13:00:00,10764.0,5.0,21.0,10.0,18.0
2019-07-11 14:00:00,903.0,2.0,14.0,10.0,18.0
2019-07-11 15:00:00,1237.0,1.0,17.0,10.0,18.0
2019-07-11 16:00:00,3574.0,4.0,28.0,10.0,18.0
2019-07-11 17:00:00,1635.0,4.0,25.0,10.0,18.0
2019-07-12 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-07-12 10:00:00,3754.0,2.0,16.0,10.0,18.0
2019-07-12 11:00:00,2332.0,4.0,5.0,10.0,18.0
2019-07-12 12:00:00,0.0,0.0,17.0,10.0,18.0
2019-07-12 13:00:00,2201.0,3.0,18.0,10.0,18.0
2019-07-12 14:00:00,345.0,1.0,17.0,10.0,18.0
2019-07-12 15:00:00,0.0,0.0,30.0,10.0,18.0
2019-07-12 16:00:00,0.0,0.0,5.0,10.0,18.0
2019-07-12 17:00:00,0.0,0.0,14.0,10.0,18.0
2019-07-12 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-13 09:00:00,0.0,0.0,3.0,10.0,16.0
2019-07-13 10:00:00,6970.0,5.0,34.0,10.0,16.0
2019-07-13 11:00:00,6175.0,8.0,35.0,10.0,16.0
2019-07-13 12:00:00,1514.0,2.0,31.0,10.0,16.0
2019-07-13 13:00:00,0.0,0.0,13.0,10.0,16.0
2019-07-13 14:00:00,4373.0,4.0,42.0,10.0,16.0
2019-07-13 15:00:00,6331.0,8.0,23.0,10.0,16.0
2019-07-15 09:00:00,0.0,0.0,8.0,10.0,18.0
2019-07-15 10:00:00,2361.0,3.0,10.0,10.0,18.0
2019-07-15 11:00:00,5039.0,7.0,31.0,10.0,18.0
2019-07-15 12:00:00,4528.0,7.0,87.0,10.0,18.0
2019-07-15 13:00:00,4791.0,3.0,17.0,10.0,18.0
2019-07-15 14:00:00,4531.0,6.0,49.0,10.0,18.0
2019-07-15 15:00:00,736.0,2.0,33.0,10.0,18.0
2019-07-15 16:00:00,221.0,2.0,31.0,10.0,18.0
2019-07-15 17:00:00,1496.0,2.0,19.0,10.0,18.0
2019-07-16 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-16 10:00:00,3662.0,3.0,9.0,10.0,18.0
2019-07-16 11:00:00,4980.0,4.0,37.0,10.0,18.0
2019-07-16 12:00:00,5993.0,4.0,42.0,10.0,18.0
2019-07-16 13:00:00,2887.0,3.0,25.0,10.0,18.0
2019-07-16 14:00:00,8844.0,6.0,27.0,10.0,18.0
2019-07-16 15:00:00,4681.0,7.0,19.0,10.0,18.0
2019-07-16 16:00:00,0.0,0.0,19.0,10.0,18.0
2019-07-16 17:00:00,5647.0,4.0,12.0,10.0,18.0
2019-07-16 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-17 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-07-17 10:00:00,0.0,0.0,17.0,10.0,18.0
2019-07-17 11:00:00,6706.0,4.0,40.0,10.0,18.0
2019-07-17 12:00:00,1340.0,1.0,30.0,10.0,18.0
2019-07-17 13:00:00,1088.0,2.0,19.0,10.0,18.0
2019-07-17 14:00:00,1670.0,2.0,15.0,10.0,18.0
2019-07-17 15:00:00,2246.0,1.0,40.0,10.0,18.0
2019-07-17 16:00:00,2787.0,2.0,15.0,10.0,18.0
2019-07-17 17:00:00,651.0,2.0,12.0,10.0,18.0
2019-07-18 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-18 10:00:00,1728.0,2.0,26.0,10.0,18.0
2019-07-18 11:00:00,0.0,0.0,17.0,10.0,18.0
2019-07-18 12:00:00,3687.0,3.0,16.0,10.0,18.0
2019-07-18 13:00:00,8469.0,5.0,36.0,10.0,18.0
2019-07-18 14:00:00,4448.0,6.0,14.0,10.0,18.0
2019-07-18 15:00:00,1218.0,2.0,2.0,10.0,18.0
2019-07-18 16:00:00,5720.0,6.0,19.0,10.0,18.0
2019-07-18 17:00:00,2693.0,4.0,22.0,10.0,18.0
2019-07-18 18:00:00,0.0,0.0,1.0,10.0,18.0
2019-07-19 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-19 10:00:00,2216.0,2.0,18.0,10.0,18.0
2019-07-19 11:00:00,7055.0,7.0,36.0,10.0,18.0
2019-07-19 12:00:00,5854.0,12.0,59.0,10.0,18.0
2019-07-19 13:00:00,2178.0,3.0,40.0,10.0,18.0
2019-07-19 14:00:00,856.0,2.0,73.0,10.0,18.0
2019-07-19 15:00:00,1305.0,3.0,39.0,10.0,18.0
2019-07-19 16:00:00,4183.0,3.0,43.0,10.0,18.0
2019-07-19 17:00:00,1978.0,2.0,10.0,10.0,18.0
2019-07-20 09:00:00,0.0,0.0,14.0,10.0,16.0
2019-07-20 10:00:00,4592.0,3.0,12.0,10.0,16.0
2019-07-20 11:00:00,4428.0,11.0,35.0,10.0,16.0
2019-07-20 12:00:00,3916.0,2.0,38.0,10.0,16.0
2019-07-20 13:00:00,536.0,2.0,22.0,10.0,16.0
2019-07-20 14:00:00,2064.0,2.0,53.0,10.0,16.0
2019-07-20 15:00:00,2232.0,2.0,14.0,10.0,16.0
2019-07-22 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-22 10:00:00,3028.0,1.0,15.0,10.0,18.0
2019-07-22 11:00:00,3874.0,6.0,47.0,10.0,18.0
2019-07-22 12:00:00,7574.0,8.0,66.0,10.0,18.0
2019-07-22 13:00:00,5593.0,16.0,70.0,10.0,18.0
2019-07-22 14:00:00,4865.0,7.0,123.0,10.0,18.0
2019-07-22 15:00:00,7549.0,8.0,58.0,10.0,18.0
2019-07-22 16:00:00,421.0,1.0,35.0,10.0,18.0
2019-07-22 17:00:00,0.0,0.0,24.0,10.0,18.0
2019-07-23 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-23 10:00:00,4962.0,6.0,17.0,10.0,18.0
2019-07-23 11:00:00,15944.0,12.0,68.0,10.0,18.0
2019-07-23 12:00:00,2349.0,2.0,47.0,10.0,18.0
2019-07-23 13:00:00,6442.0,10.0,68.0,10.0,18.0
2019-07-23 14:00:00,6572.0,5.0,77.0,10.0,18.0
2019-07-23 15:00:00,1947.0,1.0,15.0,10.0,18.0
2019-07-23 16:00:00,4566.0,7.0,21.0,10.0,18.0
2019-07-23 17:00:00,1093.0,2.0,20.0,10.0,18.0
2019-07-23 18:00:00,0.0,0.0,4.0,10.0,18.0
2019-07-24 09:00:00,0.0,0.0,9.0,10.0,18.0
2019-07-24 10:00:00,2305.0,1.0,6.0,10.0,18.0
2019-07-24 11:00:00,3326.0,3.0,15.0,10.0,18.0
2019-07-24 12:00:00,4063.0,5.0,23.0,10.0,18.0
2019-07-24 13:00:00,5540.0,8.0,32.0,10.0,18.0
2019-07-24 14:00:00,4660.0,7.0,35.0,10.0,18.0
2019-07-24 15:00:00,1223.0,1.0,25.0,10.0,18.0
2019-07-24 16:00:00,3187.0,3.0,11.0,10.0,18.0
2019-07-24 17:00:00,0.0,0.0,5.0,10.0,18.0
2019-07-25 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-25 10:00:00,5865.0,4.0,6.0,10.0,18.0
2019-07-25 11:00:00,7654.0,4.0,17.0,10.0,18.0
2019-07-25 12:00:00,1731.0,3.0,9.0,10.0,18.0
2019-07-25 13:00:00,1570.0,6.0,24.0,10.0,18.0
2019-07-25 14:00:00,2507.0,5.0,17.0,10.0,18.0
2019-07-25 15:00:00,0.0,0.0,13.0,10.0,18.0
2019-07-25 16:00:00,0.0,0.0,9.0,10.0,18.0
2019-07-25 17:00:00,284.0,1.0,17.0,10.0,18.0
2019-07-25 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-07-26 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-07-26 10:00:00,3251.0,4.0,20.0,10.0,18.0
2019-07-26 11:00:00,6073.0,6.0,24.0,10.0,18.0
2019-07-26 12:00:00,3211.0,1.0,12.0,10.0,18.0
2019-07-26 13:00:00,3036.0,5.0,8.0,10.0,18.0
2019-07-26 14:00:00,1506.0,2.0,14.0,10.0,18.0
2019-07-26 15:00:00,0.0,0.0,12.0,10.0,18.0
2019-07-26 16:00:00,2313.0,4.0,9.0,10.0,18.0
2019-07-26 17:00:00,1794.0,2.0,12.0,10.0,18.0
2019-07-27 09:00:00,0.0,0.0,7.0,10.0,16.0
2019-07-27 10:00:00,1543.0,2.0,5.0,10.0,16.0
2019-07-27 11:00:00,0.0,0.0,27.0,10.0,16.0
2019-07-27 12:00:00,10599.0,8.0,36.0,10.0,16.0
2019-07-27 13:00:00,570.0,1.0,24.0,10.0,16.0
2019-07-27 14:00:00,546.0,1.0,14.0,10.0,16.0
2019-07-27 15:00:00,3192.0,3.0,6.0,10.0,16.0
2019-07-29 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-07-29 10:00:00,2718.0,3.0,11.0,10.0,18.0
2019-07-29 11:00:00,7758.0,5.0,23.0,10.0,18.0
2019-07-29 12:00:00,3708.0,3.0,19.0,10.0,18.0
2019-07-29 13:00:00,0.0,0.0,6.0,10.0,18.0
2019-07-29 14:00:00,874.0,1.0,11.0,10.0,18.0
2019-07-29 15:00:00,952.0,2.0,26.0,10.0,18.0
2019-07-29 16:00:00,2775.0,6.0,8.0,10.0,18.0
2019-07-29 17:00:00,2856.0,2.0,14.0,10.0,18.0
2019-07-30 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-07-30 10:00:00,850.0,2.0,30.0,10.0,18.0
2019-07-30 11:00:00,2397.0,1.0,25.0,10.0,18.0
2019-07-30 12:00:00,3837.0,3.0,16.0,10.0,18.0
2019-07-30 13:00:00,3297.0,4.0,27.0,10.0,18.0
2019-07-30 14:00:00,2334.0,2.0,45.0,10.0,18.0
2019-07-30 15:00:00,3509.0,3.0,29.0,10.0,18.0
2019-07-30 16:00:00,4904.0,2.0,42.0,10.0,18.0
2019-07-30 17:00:00,1486.0,2.0,23.0,10.0,18.0
2019-07-31 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-07-31 10:00:00,1338.0,1.0,25.0,10.0,18.0
2019-07-31 11:00:00,1283.0,1.0,36.0,10.0,18.0
2019-07-31 12:00:00,10565.0,9.0,85.0,10.0,18.0
2019-07-31 13:00:00,4473.0,5.0,53.0,10.0,18.0
2019-07-31 14:00:00,12420.0,6.0,95.0,10.0,18.0
2019-07-31 15:00:00,7129.0,6.0,44.0,10.0,18.0
2019-07-31 16:00:00,3195.0,2.0,35.0,10.0,18.0
2019-07-31 17:00:00,2941.0,6.0,38.0,10.0,18.0
2019-08-01 09:00:00,0.0,0.0,2.0,10.0,18.0
2019-08-01 10:00:00,1551.0,2.0,12.0,10.0,18.0
2019-08-01 11:00:00,0.0,0.0,31.0,10.0,18.0
2019-08-01 12:00:00,1984.0,3.0,29.0,10.0,18.0
2019-08-01 13:00:00,0.0,0.0,19.0,10.0,18.0
2019-08-01 14:00:00,8463.0,4.0,49.0,10.0,18.0
2019-08-01 15:00:00,3981.0,5.0,32.0,10.0,18.0
2019-08-01 16:00:00,8261.0,2.0,16.0,10.0,18.0
2019-08-01 17:00:00,0.0,0.0,26.0,10.0,18.0
2019-08-02 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-08-02 10:00:00,3038.0,3.0,38.0,10.0,18.0
2019-08-02 11:00:00,4012.0,5.0,19.0,10.0,18.0
2019-08-02 12:00:00,10925.0,7.0,21.0,10.0,18.0
2019-08-02 13:00:00,5190.0,3.0,20.0,10.0,18.0
2019-08-02 14:00:00,4039.0,3.0,15.0,10.0,18.0
2019-08-02 15:00:00,0.0,0.0,24.0,10.0,18.0
2019-08-02 16:00:00,1121.0,2.0,11.0,10.0,18.0
2019-08-02 17:00:00,0.0,3.0,29.0,10.0,18.0
2019-08-03 09:00:00,0.0,0.0,3.0,10.0,16.0
2019-08-03 10:00:00,2131.0,3.0,17.0,10.0,16.0
2019-08-03 11:00:00,6537.0,5.0,27.0,10.0,16.0
2019-08-03 12:00:00,18678.0,11.0,16.0,10.0,16.0
2019-08-03 13:00:00,8447.0,8.0,27.0,10.0,16.0
2019-08-03 14:00:00,1589.0,2.0,9.0,10.0,16.0
2019-08-03 15:00:00,7033.0,5.0,11.0,10.0,16.0
2019-08-05 09:00:00,0.0,0.0,6.0,10.0,18.0
2019-08-05 10:00:00,3429.0,3.0,23.0,10.0,18.0
2019-08-05 11:00:00,5312.0,7.0,15.0,10.0,18.0
2019-08-05 12:00:00,1867.0,2.0,23.0,10.0,18.0
2019-08-05 13:00:00,7095.0,7.0,33.0,10.0,18.0
2019-08-05 14:00:00,9620.0,9.0,74.0,10.0,18.0
2019-08-05 15:00:00,0.0,0.0,29.0,10.0,18.0
2019-08-05 16:00:00,0.0,0.0,18.0,10.0,18.0
2019-08-05 17:00:00,0.0,0.0,12.0,10.0,18.0
2019-08-06 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-06 10:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-06 11:00:00,0.0,0.0,16.0,10.0,18.0
2019-08-06 12:00:00,2166.0,3.0,29.0,10.0,18.0
2019-08-06 13:00:00,2428.0,4.0,24.0,10.0,18.0
2019-08-06 14:00:00,711.0,1.0,25.0,10.0,18.0
2019-08-06 15:00:00,1842.0,1.0,3.0,10.0,18.0
2019-08-06 16:00:00,867.0,1.0,19.0,10.0,18.0
2019-08-06 17:00:00,2614.0,4.0,28.0,10.0,18.0
2019-08-06 18:00:00,0.0,0.0,1.0,10.0,18.0
2019-08-07 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-08-07 10:00:00,0.0,0.0,19.0,10.0,18.0
2019-08-07 11:00:00,4159.0,3.0,28.0,10.0,18.0
2019-08-07 12:00:00,2486.0,3.0,15.0,10.0,18.0
2019-08-07 13:00:00,0.0,0.0,18.0,10.0,18.0
2019-08-07 14:00:00,1492.0,2.0,14.0,10.0,18.0
2019-08-07 15:00:00,4953.0,6.0,25.0,10.0,18.0
2019-08-07 16:00:00,1848.0,4.0,17.0,10.0,18.0
2019-08-07 17:00:00,0.0,0.0,8.0,10.0,18.0
2019-08-08 09:00:00,0.0,0.0,3.0,10.0,18.0
2019-08-08 10:00:00,2161.0,1.0,11.0,10.0,18.0
2019-08-08 11:00:00,211.0,2.0,8.0,10.0,18.0
2019-08-08 12:00:00,2102.0,3.0,11.0,10.0,18.0
2019-08-08 13:00:00,1186.0,2.0,22.0,10.0,18.0
2019-08-08 14:00:00,3634.0,6.0,29.0,10.0,18.0
2019-08-08 15:00:00,1896.0,2.0,19.0,10.0,18.0
2019-08-08 16:00:00,4158.0,3.0,20.0,10.0,18.0
2019-08-08 17:00:00,2055.0,1.0,10.0,10.0,18.0
2019-08-09 11:00:00,0.0,0.0,6.0,10.0,18.0
2019-08-09 12:00:00,1348.0,1.0,7.0,10.0,18.0
2019-08-09 13:00:00,0.0,0.0,16.0,10.0,18.0
2019-08-09 14:00:00,2107.0,2.0,17.0,10.0,18.0
2019-08-09 15:00:00,3080.0,3.0,17.0,10.0,18.0
2019-08-09 16:00:00,4891.0,1.0,11.0,10.0,18.0
2019-08-09 17:00:00,0.0,0.0,19.0,10.0,18.0
2019-08-10 09:00:00,0.0,0.0,4.0,10.0,16.0
2019-08-10 10:00:00,0.0,0.0,18.0,10.0,16.0
2019-08-10 11:00:00,1645.0,2.0,10.0,10.0,16.0
2019-08-10 12:00:00,8346.0,5.0,42.0,10.0,16.0
2019-08-10 13:00:00,3071.0,2.0,18.0,10.0,16.0
2019-08-10 14:00:00,1867.0,3.0,14.0,10.0,16.0
2019-08-10 15:00:00,1468.0,1.0,9.0,10.0,16.0
2019-08-12 09:00:00,0.0,0.0,9.0,10.0,18.0
2019-08-12 10:00:00,0.0,0.0,4.0,10.0,18.0
2019-08-12 11:00:00,2169.0,3.0,15.0,10.0,18.0
2019-08-12 12:00:00,1403.0,2.0,22.0,10.0,18.0
2019-08-12 13:00:00,3488.0,3.0,26.0,10.0,18.0
2019-08-12 14:00:00,0.0,0.0,6.0,10.0,18.0
2019-08-12 15:00:00,2782.0,3.0,17.0,10.0,18.0
2019-08-12 16:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-12 17:00:00,0.0,0.0,11.0,10.0,18.0
2019-08-13 09:00:00,0.0,0.0,4.0,10.0,18.0
2019-08-13 10:00:00,2462.0,2.0,14.0,10.0,18.0
2019-08-13 11:00:00,5588.0,7.0,13.0,10.0,18.0
2019-08-13 12:00:00,4186.0,7.0,13.0,10.0,18.0
2019-08-13 13:00:00,170.0,1.0,16.0,10.0,18.0
2019-08-13 14:00:00,3029.0,4.0,15.0,10.0,18.0
2019-08-13 15:00:00,0.0,0.0,30.0,10.0,18.0
2019-08-13 16:00:00,1893.0,2.0,16.0,10.0,18.0
2019-08-13 17:00:00,4368.0,5.0,7.0,10.0,18.0
2019-08-13 18:00:00,0.0,0.0,3.0,10.0,18.0
2019-08-14 09:00:00,0.0,0.0,9.0,10.0,18.0
2019-08-14 10:00:00,0.0,0.0,1.0,10.0,18.0
2019-08-14 11:00:00,3600.0,2.0,8.0,10.0,18.0
2019-08-14 12:00:00,2832.0,3.0,13.0,10.0,18.0
2019-08-14 13:00:00,0.0,0.0,26.0,10.0,18.0
2019-08-14 14:00:00,1372.0,1.0,24.0,10.0,18.0
2019-08-14 15:00:00,3094.0,1.0,13.0,10.0,18.0
2019-08-14 16:00:00,0.0,0.0,10.0,10.0,18.0
2019-08-14 17:00:00,5316.0,5.0,10.0,10.0,18.0
2019-08-15 09:00:00,0.0,0.0,7.0,10.0,18.0
2019-08-15 10:00:00,0.0,0.0,4.0,10.0,18.0
2019-08-15 11:00:00,1682.0,1.0,28.0,10.0,18.0
2019-08-15 12:00:00,1545.0,1.0,24.0,10.0,18.0
2019-08-15 13:00:00,2855.0,2.0,12.0,10.0,18.0
2019-08-15 14:00:00,0.0,0.0,10.0,10.0,18.0
2019-08-15 15:00:00,1950.0,3.0,12.0,10.0,18.0
2019-08-15 16:00:00,1959.0,1.0,15.0,10.0,18.0
2019-08-15 17:00:00,0.0,1.0,14.0,10.0,18.0
2019-08-15 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-08-16 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-16 10:00:00,1703.0,2.0,10.0,10.0,18.0
2019-08-16 11:00:00,4329.0,4.0,14.0,10.0,18.0
2019-08-16 12:00:00,2780.0,2.0,13.0,10.0,18.0
2019-08-16 13:00:00,0.0,0.0,15.0,10.0,18.0
2019-08-16 14:00:00,1336.0,1.0,28.0,10.0,18.0
2019-08-16 15:00:00,0.0,0.0,23.0,10.0,18.0
2019-08-16 16:00:00,4711.0,3.0,7.0,10.0,18.0
2019-08-16 17:00:00,0.0,0.0,16.0,10.0,18.0
2019-08-17 09:00:00,0.0,0.0,5.0,10.0,16.0
2019-08-17 10:00:00,0.0,0.0,1.0,10.0,16.0
2019-08-17 11:00:00,1919.0,1.0,11.0,10.0,16.0
2019-08-17 12:00:00,4436.0,8.0,33.0,10.0,16.0
2019-08-17 13:00:00,3175.0,2.0,33.0,10.0,16.0
2019-08-17 14:00:00,2845.0,5.0,20.0,10.0,16.0
2019-08-17 15:00:00,0.0,0.0,5.0,10.0,16.0
2019-08-19 09:00:00,0.0,0.0,8.0,10.0,18.0
2019-08-19 10:00:00,0.0,0.0,4.0,10.0,18.0
2019-08-19 11:00:00,0.0,0.0,21.0,10.0,18.0
2019-08-19 12:00:00,2660.0,2.0,2.0,10.0,18.0
2019-08-19 13:00:00,4543.0,1.0,47.0,10.0,18.0
2019-08-19 14:00:00,0.0,0.0,15.0,10.0,18.0
2019-08-19 15:00:00,0.0,0.0,15.0,10.0,18.0
2019-08-19 16:00:00,2194.0,1.0,28.0,10.0,18.0
2019-08-19 17:00:00,3172.0,3.0,17.0,10.0,18.0
2019-08-20 09:00:00,0.0,0.0,1.0,10.0,18.0
2019-08-20 10:00:00,895.0,1.0,7.0,10.0,18.0
2019-08-20 11:00:00,1749.0,1.0,11.0,10.0,18.0
2019-08-20 12:00:00,1921.0,1.0,15.0,10.0,18.0
2019-08-20 13:00:00,1689.0,1.0,17.0,10.0,18.0
2019-08-20 14:00:00,0.0,0.0,12.0,10.0,18.0
2019-08-20 15:00:00,0.0,0.0,33.0,10.0,18.0
2019-08-20 16:00:00,3712.0,2.0,18.0,10.0,18.0
2019-08-20 17:00:00,4009.0,2.0,18.0,10.0,18.0
2019-08-21 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-21 10:00:00,2326.0,1.0,8.0,10.0,18.0
2019-08-21 11:00:00,1138.0,1.0,15.0,10.0,18.0
2019-08-21 12:00:00,4564.0,2.0,17.0,10.0,18.0
2019-08-21 13:00:00,3132.0,6.0,26.0,10.0,18.0
2019-08-21 14:00:00,0.0,0.0,14.0,10.0,18.0
2019-08-21 15:00:00,3603.0,6.0,9.0,10.0,18.0
2019-08-21 16:00:00,988.0,1.0,5.0,10.0,18.0
2019-08-21 17:00:00,0.0,0.0,31.0,10.0,18.0
2019-08-21 18:00:00,0.0,0.0,2.0,10.0,18.0
2019-08-22 09:00:00,0.0,0.0,5.0,10.0,18.0
2019-08-22 10:00:00,0.0,0.0,7.0,10.0,18.0
2019-08-22 11:00:00,1362.0,1.0,11.0,10.0,18.0
2019-08-22 12:00:00,3280.0,3.0,19.0,10.0,18.0
2019-08-22 13:00:00,2086.0,3.0,14.0,10.0,18.0
2019-08-22 14:00:00,1542.0,2.0,14.0,10.0,18.0
2019-08-22 15:00:00,0.0,0.0,10.0,10.0,18.0
2019-08-22 16:00:00,2714.0,1.0,3.0,10.0,18.0
2019-08-22 17:00:00,0.0,0.0,2.0,10.0,18.0
2019-08-23 09:00:00,0.0,0.0,8.0,10.0,18.0
2019-08-23 10:00:00,2049.0,2.0,15.0,10.0,18.0
2019-08-23 11:00:00,0.0,0.0,14.0,10.0,18.0
2019-08-23 12:00:00,1709.0,3.0,25.0,10.0,18.0
2019-08-23 13:00:00,3749.0,4.0,16.0,10.0,18.0
2019-08-23 14:00:00,1562.0,2.0,23.0,10.0,18.0
